10.114,0.37836,489.35
10.133,0.4932,474.43
10.163,0.47697,507.31
10.461,0.41531,438.39
10.486,0.53925,452.27
10.53,0.5529,483.59
10.568,0.55224,467.87
10.752,0.51513,414
10.757,0.57218,424.77
10.883,0.64697,454.38
10.921,0.42676,486.4
10.932,0.53139,387.16
11.025,0.52843,468.93
11.124,0.62695,411.06
11.154,0.44185,357.95
11.244,0.63112,371.22
11.277,0.56651,402.12
11.406,0.54724,367.75
11.532,0.67655,402.12
11.691,0.63058,367.15
11.699,0.49756,375.33
11.71,0.4176,493.71
11.745,0.37454,433.16
11.97,0.60516,398.19
12.12,0.51182,344.49
12.162,0.53296,385.57
12.225,0.64514,406.37
12.23,0.5755,397.89
12.268,0.56707,410.21
12.35,0.59413,428.75
12.411,0.66629,333.87
12.465,0.57094,394.79
12.471,0.60356,346.02
12.509,0.63116,307.86
12.654,0.6151,433.91
12.709,0.44909,359.88
12.876,0.6173,309.53
12.914,0.52756,414.25
13.046,0.60805,437.07
13.046,0.65002,336.92
13.112,0.61499,457.92
13.142,0.50011,309.1
13.437,0.60409,341.41
13.533,0.66473,469.94
13.648,0.50744,320.76
13.681,0.4804,423.98
13.812,0.58722,404.43
13.84,0.66422,391.12
13.854,0.36864,380.95
13.87,0.57896,336.18
13.936,0.55708,385.18
13.969,0.63848,379.79
14.149,0.63624,317.82
14.22,0.62407,340.9
14.242,0.57106,435.09
14.574,0.59831,297.26
14.631,0.48281,328.39
14.738,0.62709,480.8
14.768,0.6097,312.69
14.823,0.64707,432
14.85,0.61384,382.84
14.853,0.64863,447.21
14.888,0.62561,331.42
14.99,0.56767,421.77
15.039,0.58366,362.83
15.069,0.64692,405.5
15.151,0.55801,371.88
15.302,0.56563,368.43
15.411,0.58709,304.26
15.556,0.5931,356
15.595,0.57786,344.37
15.603,0.68619,403.83
15.65,0.58667,335.46
15.691,0.60096,335.24
15.775,0.54797,466.53
15.882,0.57114,470.83
15.91,0.48922,401.47
15.923,0.54811,364.54
15.973,0.56553,373.08
16.052,0.6159,338
16.162,0.63869,358.46
16.214,0.58625,376.39
16.285,0.54488,442.16
16.29,0.6348,328.6
16.745,0.6098,427.42
16.764,0.59763,441.36
17.01,0.60563,368.79
17.125,0.58446,392.21
17.155,0.57541,371.81
17.229,0.54494,324.82
17.44,0.62331,296.34
17.454,0.57311,351.92
17.462,0.482,489.94
17.492,0.60779,345.82
17.84,0.59728,416.45
17.864,0.62415,390.71
17.905,0.59489,350.16
17.96,0.63513,357.81
18.114,0.61872,444.44
18.141,0.63419,433.42
18.171,0.52731,356.78
18.314,0.57867,365.32
18.333,0.55,424.86
18.39,0.62669,401.18
18.428,0.55804,372.72
18.489,0.43072,288.11
18.522,0.55962,318.03
18.544,0.55802,339.68
18.565,0.57219,316.72
18.604,0.63832,336.16
18.653,0.65684,438
18.721,0.5736,384.34
18.724,0.64721,355.56
18.743,0.57004,352.16
18.795,0.6284,362.49
18.809,0.59737,324.68
18.853,0.50043,391.65
18.856,0.60163,355.84
18.858,0.59375,385.53
18.864,0.45717,383.33
18.883,0.59512,304.44
18.897,0.52542,347.44
18.899,0.5588,341.74
18.902,0.59757,346.49
18.927,0.57153,340.87
18.96,0.63976,380.36
19.212,0.60597,384.34
19.22,0.65633,307.55
19.655,0.64037,386.06
20.32,0.68356,467.4
20.386,0.61959,342.79
20.452,0.61758,351.98
20.616,0.6302,355.55
20.646,0.6228,403.05
20.668,0.65926,378.26
20.701,0.57341,337.34
20.753,0.58775,377.8
20.906,0.63406,340.53
21.079,0.57473,336.42
21.404,0.56426,343.31
21.448,0.62105,393.89
21.481,0.51906,365.08
21.517,0.63789,410.76
21.607,0.64181,361.81
21.676,0.56607,444.56
21.703,0.61396,398.52
21.736,0.65043,419.53
21.84,0.62199,360.06
21.908,0.5268,346.88
21.958,0.57439,397.75
22.037,0.62706,323.55
22.067,0.65325,383.55
22.086,0.58858,342.64
22.149,0.6368,404.66
22.177,0.55388,411.08
22.204,0.65608,433.57
22.374,0.53567,338.17
22.398,0.49676,389.05
22.437,0.58353,354.94
22.519,0.60456,403.69
22.606,0.62893,359.79
22.68,0.62054,326.55
22.765,0.48123,375.72
23.157,0.59323,353.61
23.255,0.64185,336.71
23.337,0.63114,370.36
23.485,0.61394,382.21
23.619,0.67748,390.34
23.712,0.56958,338.46
23.8,0.65887,373.9
24.033,0.54766,368.23
24.285,0.5906,400
24.326,0.62416,354.97
24.928,0.62808,380.2
25.018,0.59584,326.9
25.035,0.63801,350.37
25.125,0.59976,324.49
25.128,0.65039,388.88
25.174,0.47354,335.28
25.437,0.62857,342.79
25.717,0.59529,319.62
25.719,0.617,357.82
25.728,0.57829,412.62
